state,district,year,month,enrollment,date,lag_1,lag_2,rolling_mean_3,rolling_std_3,state_avg,district_state_ratio,target_log,sample_weight
Tamil Nadu,Erode,2025,11,1647,2025-11-01,1178.0,2199.0,1688.5,721.956023591465,1595.5526315789473,1.0322442314980913,7.4073177104694174,40.58324777540605
Tamil Nadu,Erode,2025,12,862,2025-12-01,1647.0,1178.0,1674.6666666666667,511.06196623631985,913.1842105263158,0.943949742081327,6.760414691083428,29.359836511806396
Tamil Nadu,Kallakurichi,2025,9,240,2025-09-01,243.0,243.0,243.0,0.0,1996.2105263157894,0.12022780004212497,5.484796933490655,15.491933384829668
Tamil Nadu,Kallakurichi,2025,10,166,2025-10-01,240.0,243.0,241.5,2.1213203435596424,1045.0263157894738,0.15884767444773396,5.117993812416755,12.884098726725126
Tamil Nadu,Kallakurichi,2025,11,248,2025-11-01,166.0,240.0,216.33333333333334,43.61574639202376,1595.5526315789473,0.1554320397155596,5.517452896464707,15.748015748023622
Tamil Nadu,Kallakurichi,2025,12,150,2025-12-01,248.0,166.0,218.0,45.210618221829264,913.1842105263158,0.16426039595382722,5.017279836814924,12.24744871391589
Tamil Nadu,Kanchipuram,2025,4,328,2025-04-01,34.0,34.0,34.0,0.0,166.33333333333334,1.9719438877636957,5.796057750765372,18.110770276274835
Tamil Nadu,Kanchipuram,2025,6,351,2025-06-01,328.0,34.0,181.0,207.88939366884497,275.85714285714283,1.2723977213832696,5.863631175598097,18.734993995195193
Tamil Nadu,Kanchipuram,2025,9,4393,2025-09-01,351.0,328.0,237.66666666666666,176.75500935852804,1996.2105263157894,2.200669689937729,8.387995252944556,66.27971031922213
Tamil Nadu,Kanchipuram,2025,10,2367,2025-10-01,4393.0,351.0,1690.6666666666667,2340.317571043155,1045.0263157894738,2.2650147314324474,7.769800996003896,48.65182422068057
Tamil Nadu,Kanchipuram,2025,11,3501,2025-11-01,2367.0,4393.0,2370.3333333333335,2021.0020616845825,1595.5526315789473,2.194224076791025,8.161089512845797,59.16924876994806
Tamil Nadu,Kanchipuram,2025,12,2120,2025-12-01,3501.0,2367.0,3420.3333333333335,1015.4059943359272,913.1842105263158,2.321546929480758,7.659642954564682,46.04345773288535
Tamil Nadu,Kanyakumari,2025,10,802,2025-10-01,1435.0,1435.0,1435.0,0.0,1045.0263157894738,0.7674447885968834,6.688354713946762,28.319604517012593
Tamil Nadu,Kanyakumari,2025,11,970,2025-11-01,802.0,1435.0,1118.5,447.59859249108456,1595.5526315789473,0.6079398327584388,6.878326468291325,31.144823004794873
Tamil Nadu,Kanyakumari,2025,12,605,2025-12-01,970.0,802.0,1069.0,327.90699901039017,913.1842105263158,0.662516930347103,6.406879986069314,24.596747752497688
Tamil Nadu,Karur,2025,10,685,2025-10-01,1558.0,1558.0,1558.0,0.0,1045.0263157894738,0.6554858855222757,6.530877627725885,26.1725046566048
Tamil Nadu,Karur,2025,11,1022,2025-11-01,685.0,1558.0,1121.5,617.304219975856,1595.5526315789473,0.6405304217310561,6.930494765951626,31.96873472629156
Tamil Nadu,Karur,2025,12,627,2025-12-01,1022.0,685.0,1088.3333333333333,440.26393598991655,913.1842105263158,0.6866084550869977,6.4425401664681985,25.03996805109783
Tamil Nadu,Krishnagiri,2025,10,841,2025-10-01,1672.0,1672.0,1672.0,0.0,1045.0263157894738,0.8047644229550859,6.7357800142423265,29.0
Tamil Nadu,Krishnagiri,2025,11,1371,2025-11-01,841.0,1672.0,1256.5,587.605735166021,1595.5526315789473,0.8592634131049686,7.22402480828583,37.027017163147235
Tamil Nadu,Krishnagiri,2025,12,1027,2025-12-01,1371.0,841.0,1294.6666666666667,420.7259598994735,913.1842105263158,1.124636177630537,6.93537044601511,32.046840717924134
Tamil Nadu,Madurai,2025,6,88,2025-06-01,115.0,115.0,115.0,0.0,275.85714285714283,0.3190056965291388,4.48863636973214,9.38083151964686
Tamil Nadu,Madurai,2025,9,3877,2025-09-01,88.0,115.0,101.5,19.091883092036785,1996.2105263157894,1.9421799198471605,8.263074835802596,62.26556030423239
Tamil Nadu,Madurai,2025,10,1741,2025-10-01,3877.0,88.0,1360.0,2179.8277454881613,1045.0263157894738,1.6659867542982219,7.462789157412448,41.72529209005013
Tamil Nadu,Madurai,2025,11,2573,2025-11-01,1741.0,3877.0,1902.0,1899.6239101464269,1595.5526315789473,1.6126074120489309,7.853216388156072,50.724747411889595
Tamil Nadu,Madurai,2025,12,1304,2025-12-01,2573.0,1741.0,2730.3333333333335,1076.6565531000745,913.1842105263158,1.427970375491938,7.173958319756794,36.11094017053558
Tamil Nadu,Mayiladuthurai,2025,10,94,2025-10-01,202.0,202.0,202.0,0.0,1045.0263157894738,0.0899498879402831,4.553876891600541,9.695359714832659
Tamil Nadu,Mayiladuthurai,2025,11,117,2025-11-01,94.0,202.0,148.0,76.36753236814714,1595.5526315789473,0.073328825188389,4.770684624465665,10.816653826391969
Tamil Nadu,Mayiladuthurai,2025,12,80,2025-12-01,117.0,94.0,137.66666666666666,56.88878038184096,913.1842105263158,0.08760554450870785,4.394449154672439,8.94427190999916
Tamil Nadu,Nagapattinam,2025,10,696,2025-10-01,1517.0,1517.0,1517.0,0.0,1045.0263157894738,0.6660119362386918,6.546785410760524,26.38181191654584
Tamil Nadu,Nagapattinam,2025,11,1102,2025-11-01,696.0,1517.0,1106.5,580.5346673541555,1595.5526315789473,0.6906697893812366,7.005789019253503,33.19638534539566
Tamil Nadu,Nagapattinam,2025,12,620,2025-12-01,1102.0,696.0,1105.0,410.5082215985448,913.1842105263158,0.6789429699424858,6.431331081933479,24.899799195977465
Tamil Nadu,Namakkal,2025,10,874,2025-10-01,1992.0,1992.0,1992.0,0.0,1045.0263157894738,0.8363425751043343,6.774223886357614,29.563490998188964
Tamil Nadu,Namakkal,2025,11,1174,2025-11-01,874.0,1992.0,1433.0,790.5453813665602,1595.5526315789473,0.7357952202663991,7.069023426578259,34.26368339802363
Tamil Nadu,Namakkal,2025,12,685,2025-12-01,1174.0,874.0,1346.6666666666667,578.6547617823026,913.1842105263158,0.750122474855811,6.530877627725885,26.1725046566048
Tamil Nadu,Perambalur,2025,10,390,2025-10-01,775.0,775.0,775.0,0.0,1045.0263157894738,0.3731963435820256,5.968707559985366,19.748417658131498
Tamil Nadu,Perambalur,2025,11,569,2025-11-01,390.0,775.0,582.5,272.2361107568208,1595.5526315789473,0.3566162524119089,6.345636360828596,23.853720883753127
Tamil Nadu,Perambalur,2025,12,334,2025-12-01,569.0,390.0,578.0,192.6577275896298,913.1842105263158,0.36575314832385525,5.814130531825066,18.275666882497067
Tamil Nadu,Pudukkottai,2025,9,2584,2025-09-01,190.0,190.0,190.0,0.0,1996.2105263157894,1.2944526471202122,7.85748078694253,50.83306010855534
Tamil Nadu,Pudukkottai,2025,10,1170,2025-10-01,2584.0,190.0,1387.0,1692.8136341605948,1045.0263157894738,1.1195890307460767,7.065613363597717,34.20526275297414
Tamil Nadu,Pudukkottai,2025,11,1900,2025-11-01,1170.0,2584.0,1314.6666666666667,1203.5386713077953,1595.5526315789473,1.1908099816917872,7.550135342488429,43.58898943540674
Tamil Nadu,Pudukkottai,2025,12,1073,2025-12-01,1900.0,1170.0,1884.6666666666667,707.1246943314405,913.1842105263158,1.175009365723044,6.97914527506881,32.7566787083184
Tamil Nadu,Ramanathapuram,2025,9,1258,2025-09-01,152.0,152.0,152.0,0.0,1996.2105263157894,0.6301940518874717,7.138073034044347,35.4682957019364
Tamil Nadu,Ramanathapuram,2025,10,743,2025-10-01,1258.0,152.0,705.0,782.0600999923215,1045.0263157894738,0.7109868802088334,6.612041034833092,27.258026340878022
Tamil Nadu,Ramanathapuram,2025,11,1119,2025-11-01,743.0,1258.0,717.6666666666666,553.4350308151204,1595.5526315789473,0.7013244050069,7.02108396428914,33.45145736735546
Tamil Nadu,Ramanathapuram,2025,12,627,2025-12-01,1119.0,743.0,1040.0,266.43385670743874,913.1842105263158,0.6866084550869977,6.4425401664681985,25.03996805109783
Tamil Nadu,Ranipet,2025,10,21,2025-10-01,36.0,36.0,36.0,0.0,1045.0263157894738,0.02009518773133984,3.091042453358316,4.58257569495584
Tamil Nadu,Ranipet,2025,11,35,2025-11-01,21.0,36.0,28.5,10.606601717798213,1595.5526315789473,0.021935973346953977,3.58351893845611,5.916079783099616
Tamil Nadu,Ranipet,2025,12,19,2025-12-01,35.0,21.0,30.666666666666668,8.386497083606082,913.1842105263158,0.020806316820818113,2.995732273553991,4.358898943540674
Tamil Nadu,Salem,2025,9,3331,2025-09-01,494.0,494.0,494.0,0.0,1996.2105263157894,1.668661674751326,8.111328003286733,57.7148161220323
Tamil Nadu,Salem,2025,10,1868,2025-10-01,3331.0,494.0,1912.5,2006.0619382262353,1045.0263157894738,1.7875147943877532,7.533158807455563,43.22036556994862
Tamil Nadu,Salem,2025,11,2412,2025-11-01,1868.0,3331.0,1897.6666666666667,1418.7326504078678,1595.5526315789473,1.5117019346529426,7.7886260656250315,49.1121166312347
Tamil Nadu,Salem,2025,12,1828,2025-12-01,2412.0,1868.0,2537.0,739.4666997235236,913.1842105263158,2.001786692023974,7.511524648390866,42.7551166528639
Tamil Nadu,Sivaganga,2025,9,1482,2025-09-01,93.0,93.0,93.0,0.0,1996.2105263157894,0.7424066652601217,7.301822342137932,38.49675310984031
Tamil Nadu,Sivaganga,2025,10,784,2025-10-01,1482.0,93.0,787.5,982.1713190681145,1045.0263157894738,0.7502203419700206,6.665683717782408,28.0
Tamil Nadu,Sivaganga,2025,11,1313,2025-11-01,784.0,1482.0,786.3333333333334,694.5029397585969,1595.5526315789473,0.8229123715585878,7.1808311990445555,36.235341863986875
Tamil Nadu,Sivaganga,2025,12,695,2025-12-01,1313.0,784.0,1193.0,364.1442022056646,913.1842105263158,0.7610731679193994,6.54534966033442,26.362852652928137
Tamil Nadu,Tenkasi,2025,10,233,2025-10-01,423.0,423.0,423.0,0.0,1045.0263157894738,0.22296089244772296,5.455321115357702,15.264337522473747
Tamil Nadu,Tenkasi,2025,11,363,2025-11-01,233.0,423.0,328.0,134.35028842544403,1595.5526315789473,0.22750738071269408,5.8971538676367405,19.05255888325765
Tamil Nadu,Tenkasi,2025,12,205,2025-12-01,363.0,233.0,339.6666666666667,97.1253485622231,913.1842105263158,0.22448920780356385,5.327876168789581,14.317821063276353
Tamil Nadu,Thanjavur,2025,9,2672,2025-09-01,56.0,56.0,56.0,0.0,1996.2105263157894,1.3385361738023247,7.890956716138919,51.69139193328034
Tamil Nadu,Thanjavur,2025,10,1253,2025-10-01,2672.0,56.0,1364.0,1849.7913395840083,1045.0263157894738,1.1990128679699437,7.134093721192866,35.397740040855716
Tamil Nadu,Thanjavur,2025,11,1867,2025-11-01,1253.0,2672.0,1327.0,1309.5690130726216,1595.5526315789473,1.1701274925360878,7.532623618788788,43.2087954009366
Tamil Nadu,Thanjavur,2025,12,1373,2025-12-01,1867.0,1253.0,1930.6666666666667,711.6391876037557,913.1842105263158,1.5035301576306983,7.2254814727822945,37.05401462729781
Tamil Nadu,The Nilgiris,2025,10,342,2025-10-01,584.0,584.0,584.0,0.0,1045.0263157894738,0.32726448591039164,5.8377304471659395,18.49324200890693
Tamil Nadu,The Nilgiris,2025,11,472,2025-11-01,342.0,584.0,463.0,171.1198410471445,1595.5526315789473,0.295822269136065,6.159095388491933,21.72556098240043
Tamil Nadu,The Nilgiris,2025,12,268,2025-12-01,472.0,342.0,466.0,121.11151885762146,913.1842105263158,0.2934785741041713,5.594711379601839,16.3707055437449
Tamil Nadu,Theni,2025,10,689,2025-10-01,1257.0,1257.0,1257.0,0.0,1045.0263157894738,0.6593135403282452,6.536691597591305,26.248809496813376
Tamil Nadu,Theni,2025,11,938,2025-11-01,689.0,1257.0,973.0,401.636651713959,1595.5526315789473,0.5878840856983666,6.844815479208263,30.62678566222711
Tamil Nadu,Theni,2025,12,518,2025-12-01,938.0,689.0,961.3333333333334,284.71798912842394,913.1842105263158,0.5672459006938833,6.251903883165888,22.759613353482084
Tamil Nadu,Thiruvarur,2025,10,642,2025-10-01,1468.0,1468.0,1468.0,0.0,1045.0263157894738,0.6143385963581036,6.466144724237619,25.337718918639855
Tamil Nadu,Thiruvarur,2025,11,1202,2025-11-01,642.0,1468.0,1055.0,584.0702012600883,1595.5526315789473,0.7533439989439623,7.0925737159746784,34.66987164671943
Tamil Nadu,Thiruvarur,2025,12,784,2025-12-01,1202.0,642.0,1104.0,421.63016969851674,913.1842105263158,0.8585343361853368,6.665683717782408,28.0
Tamil Nadu,Thoothukkudi,2025,10,1107,2025-10-01,1688.0,1688.0,1688.0,0.0,1045.0263157894738,1.0593034675520572,7.010311867307229,33.27160951922825
Tamil Nadu,Thoothukkudi,2025,11,1454,2025-11-01,1107.0,1688.0,1397.5,410.82903986938413,1595.5526315789473,0.9112830070420309,7.282761179605593,38.13135192987524
Tamil Nadu,Thoothukkudi,2025,12,955,2025-12-01,1454.0,1107.0,1416.3333333333333,292.325731562128,913.1842105263158,1.0457911875727,6.862757913051401,30.903074280724887
Tamil Nadu,Tiruchirappalli,2025,10,1746,2025-10-01,3922.0,3922.0,3922.0,0.0,1045.0263157894738,1.6707713228056837,7.465655310134056,41.78516483155236
Tamil Nadu,Tiruchirappalli,2025,11,2481,2025-11-01,1746.0,3922.0,2834.0,1538.6643558619273,1595.5526315789473,1.5549471392512233,7.8168199657645525,49.80963762164909
Tamil Nadu,Tiruchirappalli,2025,12,1571,2025-12-01,2481.0,1746.0,2716.3333333333335,1106.9238155055357,913.1842105263158,1.7203538802897502,7.360103972989152,39.63584236521283
Tamil Nadu,Tirunelveli,2025,10,2011,2025-10-01,3303.0,3303.0,3303.0,0.0,1045.0263157894738,1.9243534537011626,7.60688453121963,44.844174649557324
Tamil Nadu,Tirunelveli,2025,11,2531,2025-11-01,2011.0,3303.0,2657.0,913.5819612930194,1595.5526315789473,1.5862842440325862,7.836764783264067,50.309044912421065
Tamil Nadu,Tirunelveli,2025,12,1578,2025-12-01,2531.0,2011.0,2615.0,650.0830716146976,913.1842105263158,1.7280193654342622,7.364547014255642,39.72404813208241
Tamil Nadu,Tirupattur,2025,10,197,2025-10-01,325.0,325.0,325.0,0.0,1045.0263157894738,0.18851199919399753,5.288267030694535,14.035668847618199
Tamil Nadu,Tirupattur,2025,11,276,2025-11-01,197.0,325.0,261.0,90.50966799187809,1595.5526315789473,0.1729808183931228,5.6240175061873385,16.61324772583615
Tamil Nadu,Tirupattur,2025,12,221,2025-12-01,276.0,197.0,266.0,64.5832795698701,913.1842105263158,0.24201031670530543,5.402677381872279,14.866068747318506
Tamil Nadu,Tiruppur,2025,10,1127,2025-10-01,2199.0,2199.0,2199.0,0.0,1045.0263157894738,1.0784417415819048,7.028201432058005,33.57082066318904
Tamil Nadu,Tiruppur,2025,11,1737,2025-11-01,1127.0,2199.0,1663.0,758.0184694319789,1595.5526315789473,1.0886510201045445,7.460490305825338,41.677331968349414
Tamil Nadu,Tiruppur,2025,12,982,2025-12-01,1737.0,1127.0,1687.6666666666667,537.7000402950824,913.1842105263158,1.0753580588443887,6.890609120147166,31.336879231984796
Tamil Nadu,Tiruvallur,2025,9,3767,2025-09-01,346.0,346.0,346.0,0.0,1996.2105263157894,1.88707551149452,8.234299635696253,61.37589103222861
Tamil Nadu,Tiruvallur,2025,10,2150,2025-10-01,3767.0,346.0,2056.5,2419.012298439179,1045.0263157894738,2.0573644582086024,7.67368812926773,46.36809247747852
Tamil Nadu,Tiruvallur,2025,11,3588,2025-11-01,2150.0,3767.0,2087.6666666666665,1711.3516100828997,1595.5526315789473,2.2487506391105962,8.185628891147607,59.89991652748775
Tamil Nadu,Tiruvallur,2025,12,1988,2025-12-01,3588.0,2150.0,3168.3333333333335,886.4323625259481,913.1842105263158,2.17699778104139,7.5953872788539725,44.58699361921591
Tamil Nadu,Tiruvannamalai,2025,10,1313,2025-10-01,2727.0,2727.0,2727.0,0.0,1045.0263157894738,1.2564276900594862,7.1808311990445555,36.235341863986875
Tamil Nadu,Tiruvannamalai,2025,11,2014,2025-11-01,1313.0,2727.0,2020.0,999.8489885977782,1595.5526315789473,1.2622585805932944,7.608374474380783,44.87761134463375
Tamil Nadu,Tiruvannamalai,2025,12,1077,2025-12-01,2014.0,1313.0,2018.0,707.0084865120078,913.1842105263158,1.1793896429484794,6.982862751468942,32.817678162843876
Tamil Nadu,Vellore,2025,9,3062,2025-09-01,510.0,510.0,510.0,0.0,1996.2105263157894,1.5339063488707778,8.027150106832774,55.33534132902769
Tamil Nadu,Vellore,2025,10,1742,2025-10-01,3062.0,510.0,1786.0,1804.5365055880693,1045.0263157894738,1.6669436679997143,7.463363045520021,41.737273509418415
Tamil Nadu,Vellore,2025,11,2587,2025-11-01,1742.0,3062.0,1771.3333333333333,1276.2528485113494,1595.5526315789473,1.6213818013877124,7.858640655620791,50.86255990411808
Tamil Nadu,Vellore,2025,12,1568,2025-12-01,2587.0,1742.0,2463.6666666666665,668.5868180971962,913.1842105263158,1.7170686723706736,7.358193752733032,39.59797974644666
Tamil Nadu,Viluppuram,2025,10,1947,2025-10-01,3539.0,3539.0,3539.0,0.0,1045.0263157894738,1.8631109768056509,7.5745584842024805,44.12482294582042
Tamil Nadu,Viluppuram,2025,11,4211,2025-11-01,1947.0,3539.0,2743.0,1125.7139956489837,1595.5526315789473,2.639210964686377,8.345692873253865,64.89221833163049
Tamil Nadu,Viluppuram,2025,12,1372,2025-12-01,4211.0,1947.0,3232.3333333333335,1162.7370009307062,913.1842105263158,1.5024350883243396,7.224753405767971,37.04051835490427
Tamil Nadu,Virudhunagar,2025,10,906,2025-10-01,1891.0,1891.0,1891.0,0.0,1045.0263157894738,0.8669638135520902,6.810142450115136,30.099833886584822
Tamil Nadu,Virudhunagar,2025,11,1552,2025-11-01,906.0,1891.0,1398.5,696.5001794687494,1595.5526315789473,0.972703732413502,7.347943823148687,39.395431207184416
Tamil Nadu,Virudhunagar,2025,12,934,2025-12-01,1552.0,906.0,1449.6666666666667,500.41016509792576,913.1842105263158,1.0227947321391642,6.840546529288687,30.56141357987225
Telangana,Adilabad,2025,10,907,2025-10-01,1826.0,1826.0,1826.0,0.0,934.5428571428571,0.9705279892373975,6.811244378601294,30.116440692751194
Telangana,Adilabad,2025,11,999,2025-11-01,907.0,1826.0,1366.5,649.8311319104372,942.5428571428571,1.05989875412904,6.907755278982137,31.606961258558215
Telangana,Adilabad,2025,12,490,2025-12-01,999.0,907.0,1244.0,506.12152690831084,500.9142857142857,0.9782112708171209,6.19644412779452,22.135943621178654
Telangana,Bhadradri Kothagudem,2025,9,878,2025-09-01,639.0,639.0,639.0,0.0,1389.7428571428572,0.6317715507489132,6.778784897685177,29.631064780058107
Telangana,Bhadradri Kothagudem,2025,10,699,2025-10-01,878.0,639.0,758.5,168.99852070358486,934.5428571428571,0.7479592772623382,6.551080335043404,26.43860813280457
Telangana,Bhadradri Kothagudem,2025,11,602,2025-11-01,699.0,878.0,738.6666666666666,124.3395887613166,942.5428571428571,0.6386977477334156,6.401917196727186,24.535688292770594
Telangana,Bhadradri Kothagudem,2025,12,313,2025-12-01,602.0,699.0,726.3333333333334,140.01547533516907,500.9142857142857,0.6248574036035894,5.749392985908253,17.69180601295413
Telangana,Hanumakonda,2025,10,237,2025-10-01,367.0,367.0,367.0,0.0,934.5428571428571,0.253599926625428,5.472270673671475,15.394804318340652
Telangana,Hanumakonda,2025,11,258,2025-11-01,237.0,367.0,302.0,91.92388155425118,942.5428571428571,0.2737276061714638,5.556828061699537,16.06237840420901
Telangana,Hanumakonda,2025,12,137,2025-12-01,258.0,237.0,287.3333333333333,69.78777352325645,500.9142857142857,0.27349988592233787,4.927253685157205,11.704699910719626
Telangana,Hyderabad,2025,5,911,2025-05-01,306.0,306.0,306.0,0.0,911.0,0.9999999999989023,6.815639990074331,30.18277654557314
Telangana,Hyderabad,2025,6,1218,2025-06-01,911.0,306.0,608.5,427.79960261786124,758.0,1.606860158309226,7.105786129481271,34.899856733230294
Telangana,Hyderabad,2025,7,7252,2025-07-01,1218.0,911.0,811.6666666666666,464.043460608307,2145.25,3.380491784172763,8.889170455363413,85.15867542417507
Telangana,Hyderabad,2025,9,6346,2025-09-01,7252.0,1218.0,3127.0,3575.6511295147347,1389.7428571428572,4.566312370219365,8.75573753930647,79.66178506661774
Telangana,Hyderabad,2025,10,5016,2025-10-01,6346.0,7252.0,4938.666666666667,3253.879120885306,934.5428571428571,5.367330092629311,8.520587424484253,70.8237248385031
Telangana,Hyderabad,2025,11,5737,2025-11-01,5016.0,6346.0,6204.666666666667,1124.6801026662345,942.5428571428571,6.08672587831662,8.65486599654131,75.7429864739964
Telangana,Hyderabad,2025,12,3270,2025-12-01,5737.0,5016.0,5699.666666666667,665.7855009936246,500.9142857142857,6.528062970555072,8.092851027538384,57.18391382198319
Telangana,Jagtial,2025,10,375,2025-10-01,602.0,602.0,602.0,0.0,934.5428571428571,0.4012657066858038,5.929589143389895,19.364916731037084
Telangana,Jagtial,2025,11,305,2025-11-01,375.0,602.0,488.5,160.51323932934628,942.5428571428571,0.32359271272207935,5.723585101952381,17.46424919657298
Telangana,Jagtial,2025,12,271,2025-12-01,305.0,375.0,427.3333333333333,155.26214391580882,500.9142857142857,0.5410107232478363,5.605802066295998,16.46207763315433
Telangana,Jangaon,2025,10,266,2025-10-01,444.0,444.0,444.0,0.0,934.5428571428571,0.2846311412757968,5.58724865840025,16.30950643030009
Telangana,Jangaon,2025,11,236,2025-11-01,266.0,444.0,355.0,125.86500705120545,942.5428571428571,0.2503864924669204,5.4680601411351315,15.362291495737216
