state,district,year,month,enrollment,date,lag_1,lag_2,rolling_mean_3,rolling_std_3,state_avg,district_state_ratio,target_log
Uttar Pradesh,Ambedkar Nagar,2025,11,1785,2025-11-01,1509.0,3178.0,1666.3333333333333,1439.4632101354077,2316.246753246753,0.7706432820670513,7.487733761436444
Uttar Pradesh,Ambedkar Nagar,2025,12,1063,2025-12-01,1785.0,1509.0,2157.3333333333335,894.630836341635,1485.5584415584415,0.7155558275338751,6.96979066990159
Uttar Pradesh,Amethi,2025,9,2912,2025-09-01,,,,0.0,3390.038961038961,0.8589871778661466,7.976938756959434
Uttar Pradesh,Amethi,2025,10,1438,2025-10-01,2912.0,2912.0,2912.0,0.0,1675.090909090909,0.8584608705085508,7.271703706887368
Uttar Pradesh,Amethi,2025,11,1543,2025-11-01,1438.0,2912.0,2175.0,1042.275395468971,2316.246753246753,0.6661639127335911,7.342131730584722
Uttar Pradesh,Amethi,2025,12,1173,2025-12-01,1543.0,1438.0,1964.3333333333333,822.3808930984069,1485.5584415584415,0.7896020561592055,7.068172000388042
Uttar Pradesh,Amroha,2025,4,580,2025-04-01,,,,0.0,1315.9772727272727,0.44073709479613504,6.364750756851911
Uttar Pradesh,Amroha,2025,6,579,2025-06-01,580.0,580.0,580.0,0.0,1218.825,0.4750476893725719,6.363028103540465
Uttar Pradesh,Amroha,2025,9,2217,2025-09-01,579.0,580.0,579.5,0.7071067811865476,3390.038961038961,0.6539747847971316,7.704361167910313
Uttar Pradesh,Amroha,2025,10,1288,2025-10-01,2217.0,579.0,1125.3333333333333,945.4111980156218,1675.090909090909,0.7689134918045991,7.161622002939187
Uttar Pradesh,Amroha,2025,11,1901,2025-11-01,1288.0,2217.0,1361.3333333333333,821.4586619747419,2316.246753246753,0.8207243020781314,7.550661243105336
Uttar Pradesh,Amroha,2025,12,1524,2025-12-01,1901.0,1288.0,1802.0,472.3462712883416,1485.5584415584415,1.0258768402273055,7.329749689041512
Uttar Pradesh,Auraiya,2025,9,1492,2025-09-01,,,,0.0,3390.038961038961,0.44011293591218775,7.30854279753919
Uttar Pradesh,Auraiya,2025,10,579,2025-10-01,1492.0,1492.0,1492.0,0.0,1675.090909090909,0.3456528817972538,6.363028103540465
Uttar Pradesh,Auraiya,2025,11,970,2025-11-01,579.0,1492.0,1035.5,645.5884912233179,2316.246753246753,0.4187809431961007,6.878326468291325
Uttar Pradesh,Auraiya,2025,12,619,2025-12-01,970.0,579.0,1013.6666666666666,458.06367825154325,1485.5584415584415,0.41667832290072315,6.429719478039138
Uttar Pradesh,Ayodhya,2025,6,82,2025-06-01,,,,0.0,1218.825,0.06727791110285129,4.418840607796598
Uttar Pradesh,Ayodhya,2025,7,603,2025-07-01,82.0,82.0,82.0,0.0,3035.8846153846152,0.19862414959516092,6.403574197934815
Uttar Pradesh,Ayodhya,2025,9,3249,2025-09-01,603.0,82.0,342.5,368.4026329981913,3390.038961038961,0.9583960648650791,8.086410275323782
Uttar Pradesh,Ayodhya,2025,10,1454,2025-10-01,3249.0,603.0,1311.3333333333333,1698.1679343731976,1675.090909090909,0.868012590903639,7.282761179605593
Uttar Pradesh,Ayodhya,2025,11,1814,2025-11-01,1454.0,3249.0,1768.6666666666667,1350.773975664816,2316.246753246753,0.7831635370698213,7.503840746698951
Uttar Pradesh,Ayodhya,2025,12,1173,2025-12-01,1814.0,1454.0,2172.3333333333335,949.6358951373588,1485.5584415584415,0.7896020561592055,7.068172000388042
Uttar Pradesh,Azamgarh,2025,4,589,2025-04-01,,,,0.0,1315.9772727272727,0.44757611868090263,6.380122536899765
Uttar Pradesh,Azamgarh,2025,6,452,2025-06-01,589.0,589.0,589.0,0.0,1218.825,0.37084897339620465,6.115892125483034
Uttar Pradesh,Azamgarh,2025,7,3567,2025-07-01,452.0,589.0,520.5,96.87362902255701,3035.8846153846152,1.174945840142519,8.1797604936999
Uttar Pradesh,Azamgarh,2025,9,6028,2025-09-01,3567.0,452.0,1536.0,1760.2309507561786,3390.038961038961,1.7781506552806086,8.704336438489406
Uttar Pradesh,Azamgarh,2025,10,3420,2025-10-01,6028.0,3567.0,3349.0,2794.384905484568,1675.090909090909,2.0416802344501,8.137688184977605
Uttar Pradesh,Azamgarh,2025,11,3829,2025-11-01,3420.0,6028.0,4338.333333333333,1465.139015019849,2316.246753246753,1.6531053932967728,8.250620082174692
Uttar Pradesh,Azamgarh,2025,12,2326,2025-12-01,3829.0,3420.0,4425.666666666667,1402.6490413975027,1485.5584415584415,1.5657411616592602,7.752335163302292
Uttar Pradesh,Baghpat,2025,4,553,2025-04-01,,,,0.0,1315.9772727272727,0.4202200231418322,6.317164686747284
Uttar Pradesh,Baghpat,2025,6,244,2025-06-01,553.0,553.0,553.0,0.0,1218.825,0.2001928086475087,5.501258210544727
Uttar Pradesh,Baghpat,2025,7,413,2025-07-01,244.0,553.0,398.5,218.4959953866432,3035.8846153846152,0.13603942584212514,6.025865973825314
Uttar Pradesh,Baghpat,2025,9,2314,2025-09-01,413.0,244.0,403.3333333333333,154.7266406710019,3390.038961038961,0.6825880252686344,7.747164966520335
Uttar Pradesh,Baghpat,2025,10,1057,2025-10-01,2314.0,413.0,990.3333333333334,1149.439138594703,1675.090909090909,0.6310105286005134,6.964135612418245
Uttar Pradesh,Baghpat,2025,11,1308,2025-11-01,1057.0,2314.0,1261.3333333333333,966.832112278721,2316.246753246753,0.564706673918041,7.1770187659099
Uttar Pradesh,Baghpat,2025,12,853,2025-12-01,1308.0,1057.0,1559.6666666666667,665.2175082883292,1485.5584415584415,0.5741948456127898,6.74993119378857
Uttar Pradesh,Bahraich,2025,3,371,2025-03-01,,,,0.0,337.0625,1.1006860745378062,5.918893854273146
Uttar Pradesh,Bahraich,2025,4,3813,2025-04-01,371.0,371.0,371.0,0.0,1315.9772727272727,2.897466452513212,8.246433786160365
Uttar Pradesh,Bahraich,2025,5,3569,2025-05-01,3813.0,371.0,2092.0,2433.8615408440965,1466.5,2.433685646094488,8.180320874773685
Uttar Pradesh,Bahraich,2025,6,4069,2025-06-01,3569.0,3813.0,2584.3333333333335,1920.681476282138,1218.825,3.3384612228963646,8.311398278436641
Uttar Pradesh,Bahraich,2025,7,10547,2025-07-01,4069.0,3569.0,3817.0,250.02399884810964,3035.8846153846152,3.474110954859307,9.263691547473178
Uttar Pradesh,Bahraich,2025,9,7372,2025-09-01,10547.0,4069.0,6061.666666666667,3892.449271773922,3390.038961038961,2.1746062758342144,8.90557995798965
Uttar Pradesh,Bahraich,2025,10,3804,2025-10-01,7372.0,10547.0,7329.333333333333,3239.2107577824167,1675.090909090909,2.2709215239322167,8.244071270295786
Uttar Pradesh,Bahraich,2025,11,3146,2025-11-01,3804.0,7372.0,7241.0,3373.408217218901,2316.246753246753,1.3582318013349823,8.054204897064407
Uttar Pradesh,Bahraich,2025,12,2206,2025-12-01,3146.0,3804.0,4774.0,2273.861033572633,1485.5584415584415,1.4849634577043542,7.699389406256737
Uttar Pradesh,Ballia,2025,9,3542,2025-09-01,,,,0.0,3390.038961038961,1.0448257500006495,8.172729104865471
Uttar Pradesh,Ballia,2025,10,1967,2025-10-01,3542.0,3542.0,3542.0,0.0,1675.090909090909,1.174264626071154,7.584773077612199
Uttar Pradesh,Ballia,2025,11,2623,2025-11-01,1967.0,3542.0,2754.5,1113.6931803688124,2316.246753246753,1.132435478353992,7.8724551500639794
Uttar Pradesh,Ballia,2025,12,1592,2025-12-01,2623.0,1967.0,2710.6666666666665,791.1512708283627,1485.5584415584415,1.0716508724684188,7.373374309910049
Uttar Pradesh,Balrampur (Up),2025,4,1103,2025-04-01,,,,0.0,1315.9772727272727,0.8381603716554086,7.00669522683704
Uttar Pradesh,Balrampur (Up),2025,6,663,2025-06-01,1103.0,1103.0,1103.0,0.0,1218.825,0.5439665251364684,6.498282149476434
Uttar Pradesh,Balrampur (Up),2025,7,2380,2025-07-01,663.0,1103.0,883.0,311.1269837220809,3035.8846153846152,0.7839560133275008,7.7752758464868625
Uttar Pradesh,Balrampur (Up),2025,9,2460,2025-09-01,2380.0,663.0,1382.0,891.8536875519437,3390.038961038961,0.7256553769061541,7.8083230503910555
Uttar Pradesh,Balrampur (Up),2025,10,1785,2025-10-01,2460.0,2380.0,1834.3333333333333,1015.1927567380164,1675.090909090909,1.065613806577026,7.487733761436444
Uttar Pradesh,Balrampur (Up),2025,11,2099,2025-11-01,1785.0,2460.0,2208.3333333333335,368.7930765799888,2316.246753246753,0.9062074224418716,7.649692623711514
Uttar Pradesh,Balrampur (Up),2025,12,1655,2025-12-01,2099.0,1785.0,2114.6666666666665,337.77260595455857,1485.5584415584415,1.1140591670447444,7.412160334945205
Uttar Pradesh,Banda,2025,3,66,2025-03-01,,,,0.0,337.0625,0.1958093825323321,4.204692619390966
Uttar Pradesh,Banda,2025,4,841,2025-04-01,66.0,66.0,66.0,0.0,1315.9772727272727,0.6390687874543958,6.7357800142423265
Uttar Pradesh,Banda,2025,5,1604,2025-05-01,841.0,66.0,453.5,548.0077554195743,1466.5,1.0937606546190974,7.380879035564116
Uttar Pradesh,Banda,2025,6,787,2025-06-01,1604.0,841.0,837.0,769.007802301121,1218.825,0.6457038541212679,6.669498089857879
Uttar Pradesh,Banda,2025,7,1165,2025-07-01,787.0,1604.0,1077.3333333333333,456.90516886256967,3035.8846153846152,0.3837431745909825,7.061334366910438
Uttar Pradesh,Banda,2025,9,2461,2025-09-01,1165.0,787.0,1185.3333333333333,408.8793628117386,3390.038961038961,0.725950358766685,7.808729306744399
Uttar Pradesh,Banda,2025,10,1111,2025-10-01,2461.0,1165.0,1471.0,877.9498846745183,1675.090909090909,0.663247584933936,7.013915474810528
Uttar Pradesh,Banda,2025,11,1481,2025-11-01,1111.0,2461.0,1579.0,764.3114548402373,2316.246753246753,0.6393964710035311,7.301147805856032
Uttar Pradesh,Banda,2025,12,942,2025-12-01,1481.0,1111.0,1684.3333333333333,697.5910932153114,1485.5584415584415,0.6341049760460117,6.849066282633458
Uttar Pradesh,Barabanki,2025,4,254,2025-04-01,,,,0.0,1315.9772727272727,0.19301245185899707,5.541263545158426
Uttar Pradesh,Barabanki,2025,7,1784,2025-07-01,254.0,254.0,254.0,0.0,3035.8846153846152,0.5876376167127149,7.487173694213739
Uttar Pradesh,Barabanki,2025,9,3865,2025-09-01,1784.0,254.0,1019.0,1081.8733752154178,3390.038961038961,1.1401048909521485,8.259975659768276
Uttar Pradesh,Barabanki,2025,10,1545,2025-10-01,3865.0,1784.0,1967.6666666666667,1812.4928505606122,1675.090909090909,0.9223380006507031,7.343426229147367
Uttar Pradesh,Barabanki,2025,11,2225,2025-11-01,1545.0,3865.0,2398.0,1276.0670045103434,2316.246753246753,0.9606057717642517,7.70796153183549
Uttar Pradesh,Barabanki,2025,12,1595,2025-12-01,2225.0,1545.0,2545.0,1192.644121270046,1485.5584415584415,1.0736703150672915,7.3752557780097545
Uttar Pradesh,Bareilly,2025,4,4264,2025-04-01,,,,0.0,1315.9772727272727,3.2401775382943447,8.35819745992578
Uttar Pradesh,Bareilly,2025,5,1929,2025-05-01,4264.0,4264.0,4264.0,0.0,1466.5,1.3153767473567572,7.5652752818989315
Uttar Pradesh,Bareilly,2025,6,2515,2025-06-01,1929.0,4264.0,3096.5,1651.0943340705885,1218.825,2.0634627612642804,7.830425617820331
Uttar Pradesh,Bareilly,2025,7,3072,2025-07-01,2515.0,1929.0,2902.6666666666665,1214.812879966842,3035.8846153846152,1.0118961651017153,8.030409562130485
Uttar Pradesh,Bareilly,2025,9,5358,2025-09-01,3072.0,2515.0,2505.3333333333335,571.5613119634087,3390.038961038961,1.5805128087248672,8.58653266949485
Uttar Pradesh,Bareilly,2025,10,3065,2025-10-01,5358.0,3072.0,3648.3333333333335,1506.5796803798107,1675.090909090909,1.829751438184081,8.028129059431759
Uttar Pradesh,Bareilly,2025,11,4485,2025-11-01,3065.0,5358.0,3831.6666666666665,1321.8480749818916,2316.246753246753,1.9363221961180532,8.408716715080153
Uttar Pradesh,Bareilly,2025,12,2669,2025-12-01,4485.0,3065.0,4302.666666666667,1157.3229166197877,1485.5584415584415,1.7966307654636997,7.8898337513942955
Uttar Pradesh,Basti,2025,4,289,2025-04-01,,,,0.0,1315.9772727272727,0.21960865585531555,5.66988092298052
Uttar Pradesh,Basti,2025,9,3260,2025-09-01,289.0,289.0,289.0,0.0,3390.038961038961,0.9616408653309196,8.089789175789319
Uttar Pradesh,Basti,2025,10,2119,2025-10-01,3260.0,289.0,1774.5,2100.8142469052327,1675.090909090909,1.2650059698244918,7.659171367666058
Uttar Pradesh,Basti,2025,11,2552,2025-11-01,2119.0,3260.0,1889.3333333333333,1498.7562621498312,2316.246753246753,1.101782440243762,7.845024417241484
Uttar Pradesh,Basti,2025,12,1691,2025-12-01,2552.0,2119.0,2643.6666666666665,575.9968171208358,1485.5584415584415,1.1382924782312163,7.433666540166168
Uttar Pradesh,Bhadohi,2025,9,209,2025-09-01,,,,0.0,3390.038961038961,0.06165120885097,5.3471075307174685
Uttar Pradesh,Bhadohi,2025,10,121,2025-10-01,209.0,209.0,209.0,0.0,1675.090909090909,0.07223488548785442,4.804021044733257
Uttar Pradesh,Bhadohi,2025,11,114,2025-11-01,121.0,209.0,165.0,62.22539674441618,2316.246753246753,0.049217554148820085,4.74493212836325
Uttar Pradesh,Bhadohi,2025,12,89,2025-12-01,114.0,121.0,148.0,52.94336596779619,1485.5584415584415,0.05991013043322191,4.499809670330265
Uttar Pradesh,Bijnor,2025,5,1822,2025-05-01,,,,0.0,1466.5,1.24241391067082,7.508238774678663
Uttar Pradesh,Bijnor,2025,9,4466,2025-09-01,1822.0,1822.0,1822.0,0.0,3390.038961038961,1.3173889891312538,8.404472321352118
Uttar Pradesh,Bijnor,2025,10,3514,2025-10-01,4466.0,1822.0,3144.0,1869.5903294572317,1675.090909090909,2.0977965917712433,8.164794804244766
Uttar Pradesh,Bijnor,2025,11,4293,2025-11-01,3514.0,4466.0,3267.3333333333335,1339.147987839034,2316.246753246753,1.8534294733410932,8.364973978438726
Uttar Pradesh,Bijnor,2025,12,2350,2025-12-01,4293.0,3514.0,4091.0,507.12818892268234,1485.5584415584415,1.5818967024502413,7.762596048540069
Uttar Pradesh,Budaun,2025,4,760,2025-04-01,,,,0.0,1315.9772727272727,0.5775175724914873,6.634633357861686
Uttar Pradesh,Budaun,2025,5,461,2025-05-01,760.0,760.0,760.0,0.0,1466.5,0.3143539038524962,6.135564891081739
Uttar Pradesh,Budaun,2025,6,575,2025-06-01,461.0,760.0,610.5,211.4249275747777,1218.825,0.4717658400504816,6.3561076606958915
Uttar Pradesh,Budaun,2025,7,3326,2025-07-01,575.0,461.0,598.6666666666666,150.89842057931995,3035.8846153846152,1.0955620589610369,8.109826276018477
Uttar Pradesh,Budaun,2025,9,4375,2025-09-01,3326.0,575.0,1454.0,1622.2012822088386,3390.038961038961,1.2905456398229367,8.383890344101816
Uttar Pradesh,Budaun,2025,10,1547,2025-10-01,4375.0,3326.0,2758.6666666666665,1962.4984925684232,1675.090909090909,0.9235319657000891,7.344719054149673
Uttar Pradesh,Budaun,2025,11,2574,2025-11-01,1547.0,4375.0,3082.6666666666665,1429.6168484364382,2316.246753246753,1.111280564728622,7.853604813097837
Uttar Pradesh,Budaun,2025,12,1654,2025-12-01,2574.0,1547.0,2832.0,1431.5442710583561,1485.5584415584415,1.1133860195117868,7.411556287811163
Uttar Pradesh,Bulandshahr,2025,3,61,2025-03-01,,,,0.0,337.0625,0.18097533840109484,4.127134385045092
Uttar Pradesh,Bulandshahr,2025,4,1188,2025-04-01,61.0,61.0,61.0,0.0,1315.9772727272727,0.9027511527893248,7.080867896690782
Uttar Pradesh,Bulandshahr,2025,6,477,2025-06-01,1188.0,61.0,624.5,796.909342397239,1218.825,0.3913605316592691,6.169610732491456
Uttar Pradesh,Bulandshahr,2025,7,1364,2025-07-01,477.0,1188.0,575.3333333333334,569.8985289797942,3035.8846153846152,0.4492924378902147,7.21890970761906
Uttar Pradesh,Bulandshahr,2025,9,5150,2025-09-01,1364.0,477.0,1009.6666666666666,469.621478781937,3390.038961038961,1.5191565817344284,8.546946149565585
Uttar Pradesh,Bulandshahr,2025,10,2458,2025-10-01,5150.0,1364.0,2330.3333333333335,2481.8505864240365,1675.090909090909,1.4673830456954229,7.807510042216193
Uttar Pradesh,Bulandshahr,2025,11,3631,2025-11-01,2458.0,5150.0,2990.6666666666665,1948.3966057590364,2316.246753246753,1.5676222729330327,8.197538739721184
Uttar Pradesh,Bulandshahr,2025,12,2528,2025-12-01,3631.0,2458.0,3746.3333333333335,1349.7008310486196,1485.5584415584415,1.701716963316685,7.835579246669965
Uttar Pradesh,Chandauli,2025,4,428,2025-04-01,,,,0.0,1315.9772727272727,0.3252335802978376,6.061456918928017
Uttar Pradesh,Chandauli,2025,5,419,2025-05-01,428.0,428.0,428.0,0.0,1466.5,0.2857142857140909,6.040254711277414
Uttar Pradesh,Chandauli,2025,6,467,2025-06-01,419.0,428.0,423.5,6.363961030678928,1218.825,0.3831559083540433,6.148468295917647
Uttar Pradesh,Chandauli,2025,7,1605,2025-07-01,467.0,419.0,438.0,25.514701644346147,3035.8846153846152,0.5286762190716969,7.381501894506707
Uttar Pradesh,Chandauli,2025,9,2839,2025-09-01,1605.0,467.0,830.3333333333334,671.3101617980569,3390.038961038961,0.8374535020473868,7.951559331155252
Uttar Pradesh,Chandauli,2025,10,955,2025-10-01,2839.0,1605.0,1637.0,1186.3237332195627,1675.090909090909,0.5701183110818262,6.862757913051401
Uttar Pradesh,Chandauli,2025,11,1827,2025-11-01,955.0,2839.0,1799.6666666666667,956.9667357506912,2316.246753246753,0.7887760651745114,7.510977752014095
Uttar Pradesh,Chandauli,2025,12,864,2025-12-01,1827.0,955.0,1873.6666666666667,942.8665511796106,1485.5584415584415,0.5815994684753227,6.762729506931879
Uttar Pradesh,Chitrakoot,2025,9,1726,2025-09-01,,,,0.0,3390.038961038961,0.5091386912764317,7.454141078146678
Uttar Pradesh,Chitrakoot,2025,10,1112,2025-10-01,1726.0,1726.0,1726.0,0.0,1675.090909090909,0.6638445674586291,7.014814351275545
Uttar Pradesh,Chitrakoot,2025,11,1251,2025-11-01,1112.0,1726.0,1419.0,434.16356364854016,2316.246753246753,0.540097896843631,7.132497551660044
Uttar Pradesh,Chitrakoot,2025,12,1197,2025-12-01,1251.0,1112.0,1363.0,321.95807180438885,1485.5584415584415,0.8057575969501868,7.088408778675395
Uttar Pradesh,Deoria,2025,5,907,2025-05-01,,,,0.0,1466.5,0.6184793726555619,6.811244378601294
Uttar Pradesh,Deoria,2025,7,381,2025-07-01,907.0,907.0,907.0,0.0,3035.8846153846152,0.12549884078898227,5.945420608606575
Uttar Pradesh,Deoria,2025,9,3603,2025-09-01,381.0,907.0,644.0,371.938166904124,3390.038961038961,1.062819643493038,8.189799618728228
Uttar Pradesh,Deoria,2025,10,1582,2025-10-01,3603.0,381.0,1630.3333333333333,1728.5049416571921,1675.090909090909,0.9444263540643445,7.367077059881012
Uttar Pradesh,Deoria,2025,11,2188,2025-11-01,1582.0,3603.0,1855.3333333333333,1628.2979866515013,2316.246753246753,0.9446316533124416,7.691200097522863
Uttar Pradesh,Deoria,2025,12,1452,2025-12-01,2188.0,1582.0,2457.6666666666665,1037.1356388309741,1485.5584415584415,0.9774102178543619,7.2813856635702825
Uttar Pradesh,Etah,2025,4,1091,2025-04-01,,,,0.0,1315.9772727272727,0.8290416731423851,6.9957661563048505
Uttar Pradesh,Etah,2025,5,1597,2025-05-01,1091.0,1091.0,1091.0,0.0,1466.5,1.0889873849293632,7.37650812632622
Uttar Pradesh,Etah,2025,7,3732,2025-07-01,1597.0,1091.0,1344.0,357.79603128039304,3035.8846153846152,1.229295731822787,8.224967478914584
Uttar Pradesh,Etah,2025,9,1652,2025-09-01,3732.0,1597.0,2140.0,1401.7335695487927,3390.038961038961,0.48731003359714087,7.410347097821024
Uttar Pradesh,Etah,2025,10,755,2025-10-01,1652.0,3732.0,2327.0,1217.0764150208481,1675.090909090909,0.4507218061432238,6.628041376179533
Uttar Pradesh,Etah,2025,11,1417,2025-11-01,755.0,1652.0,2046.3333333333333,1527.17265996132,2316.246753246753,0.611765563411211,7.257002707092073
Uttar Pradesh,Etah,2025,12,921,2025-12-01,1417.0,755.0,1274.6666666666667,465.13044765241267,1485.5584415584415,0.6199688778539031,6.826545223556594
Uttar Pradesh,Etawah,2025,4,590,2025-04-01,,,,0.0,1315.9772727272727,0.4483360102236546,6.3818160174060985
Uttar Pradesh,Etawah,2025,7,1023,2025-07-01,590.0,590.0,590.0,0.0,3035.8846153846152,0.33696932841766103,6.931471805599453
Uttar Pradesh,Etawah,2025,9,2163,2025-09-01,1023.0,590.0,806.5,306.1772362537751,3390.038961038961,0.6380457643284598,7.679713639966372
Uttar Pradesh,Etawah,2025,10,948,2025-10-01,2163.0,1023.0,1258.6666666666667,812.5492805567753,1675.090909090909,0.5659394334089751,6.855408798609928
Uttar Pradesh,Etawah,2025,11,1425,2025-11-01,948.0,2163.0,1378.0,680.8634224277288,2316.246753246753,0.6152194268602511,7.262628600974241
Uttar Pradesh,Etawah,2025,12,883,2025-12-01,1425.0,948.0,1512.0,612.1543922900496,1485.5584415584415,0.5943892716015162,6.784457062637643
Uttar Pradesh,Farrukhabad,2025,6,186,2025-06-01,,,,0.0,1218.825,0.15260599347719925,5.231108616854587
Uttar Pradesh,Farrukhabad,2025,9,1929,2025-09-01,186.0,186.0,186.0,0.0,3390.038961038961,0.5690200089642159,7.5652752818989315
Uttar Pradesh,Farrukhabad,2025,10,941,2025-10-01,1929.0,186.0,1057.5,1232.4871196081524,1675.090909090909,0.561760555736124,6.848005274576363
Uttar Pradesh,Farrukhabad,2025,11,1531,2025-11-01,941.0,1929.0,1018.6666666666666,874.0917190623267,2316.246753246753,0.6609831175600311,7.3343293503005365
Uttar Pradesh,Farrukhabad,2025,12,1176,2025-12-01,1531.0,941.0,1467.0,497.09958760795615,1485.5584415584415,0.7916214987580782,7.0707241072602764
